,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Class,Entity,Book
32,8.02487477111752,10.2465143536444,8.39324263910065,8.50986112854246,8.42920835307455,8.76891561473081,20.0007566505043,8.68623835013972,8.25379506899176,10.6865930701538,6,george,Harry Potter and the Deathly Hallows - J. K. Rowling
33,8.35744901329768,9.64249105877485,8.57034212142881,8.51397663938662,8.34728643039329,8.94468667035743,18.0458425853021,8.58835571741353,8.73139286021494,12.2581769034307,1,black,Harry Potter and the Goblet of Fire - J. K. Rowling
34,8.41960263956228,10.1496032102284,8.87015247884841,8.36004457934346,8.35302885783107,8.40869936884882,18.1838211655846,9.10895929575365,8.40482857954814,11.7412598244511,1,slytherin,Harry Potter and the Chamber of Secrets - J. K. Rowling
35,8.54336349856606,12.0910066268639,8.50627826161078,8.34922627688227,8.11740680092479,8.67741599965028,16.514362602544,8.50166961409836,8.64753302573661,12.051737293123,4,gringotts,Harry Potter and the Sorcerer's Stone - J. K. Rowling
36,8.40432192735442,9.30798109429314,8.83767386957512,8.428195617749,8.44457921453929,8.95384458092083,19.4766530225111,8.74258519776227,8.63950526854846,10.7646602067464,3,neville,Harry Potter and the Deathly Hallows - J. K. Rowling
37,8.16995964136776,10.3204406832267,8.74716916863694,8.14829121304072,8.46667645377914,8.83287386408058,17.983785953317,8.76344884611003,8.28471566183844,12.2826385146026,5,kedavra,Harry Potter and the Goblet of Fire - J. K. Rowling
38,8.27915148928104,11.4949009279661,8.49572992386488,8.20497811550894,8.20387690411393,8.69705440198629,18.3061299239251,8.52204803414901,8.26827309767788,11.5278571815268,5,alley,Harry Potter and the Sorcerer's Stone - J. K. Rowling
39,8.10092634062235,9.19609667102212,8.15197971497755,8.17378713899839,8.22427198549117,9.81257354759728,20.4669264847799,8.66040693542798,8.40199885841563,10.8110323226677,3,privet,Harry Potter and the Half-Blood Prince - J. K. Rowling
40,8.20440935131717,8.5462663857449,8.01089681194918,8.04923738936579,8.17155846329801,8.42117175172951,22.300722859078,8.48008659658473,8.23945364780355,11.5761967431292,0,patronus,Harry Potter and the Deathly Hallows - J. K. Rowling
41,8.99237746673908,9.30535993139252,8.88762700333285,8.84609285163463,8.72271356132989,8.71656484865124,19.5372864508548,8.2932778032854,8.35638569791353,10.342314384866,3,grimmauld,Harry Potter and the Deathly Hallows - J. K. Rowling
42,8.4040718768064,9.80997875481071,8.6491596177077,8.52011392001099,8.20145035597057,8.65964783502423,15.8390934525724,8.54619917324739,8.87731934450759,14.492965669342,9,wormtail,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
43,8.52771846182216,9.6104348723411,8.86388405390955,8.5737583945603,8.67622086823978,8.97128610879148,16.1919369977268,8.83541896742805,8.83649711925964,12.9128441559212,9,harry,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
44,8.61541737564439,9.12033538443479,9.17706597288892,8.69393238042516,8.8069402970123,8.97420926050609,18.1551951734695,8.98402098032663,9.05744456406013,10.415438611232,8,dursleys,Harry Potter and the Chamber of Secrets - J. K. Rowling
45,8.50237659268549,9.04177714572384,8.67783353782286,8.43483183027402,8.79927911047321,8.92279978130203,18.6711564600504,8.69275410370206,8.70039883306362,11.5567926049025,8,fleur,Harry Potter and the Goblet of Fire - J. K. Rowling
46,8.44675823733876,10.2219740006921,8.5535950444419,8.16260243277765,8.36188600692942,8.75868324275624,19.172111597048,8.56951695706547,8.61707841410155,11.1357940668489,6,bryce,Harry Potter and the Goblet of Fire - J. K. Rowling
47,8.6402824955376,9.83069100851209,8.66733725153793,8.4636349496472,8.48060867940529,8.97153731245034,18.6852983138419,8.76702022090735,8.64966594520941,10.8439238229509,8,potter,Harry Potter and the Deathly Hallows - J. K. Rowling
48,8.48440410608801,9.74730666066683,8.87247176887296,8.40994073115198,8.57295759515338,9.8476014985336,17.6244818084686,8.70243052124446,8.74184740085021,10.99655790897,1,arts,Harry Potter and the Half-Blood Prince - J. K. Rowling
49,8.70789851982305,9.64917306281327,8.84938639645777,8.47275405741966,8.7289104196398,9.05933262126597,15.1394508307888,8.77670615033657,8.67444901332041,13.9419389281347,9,boggart,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
50,8.26846721542332,9.41082632217422,8.26755940941839,8.26352143336586,8.29704259894568,8.91288387274075,19.9594366696707,8.76688823159551,8.41998181043909,11.4333924362265,6,dark,Harry Potter and the Deathly Hallows - J. K. Rowling
51,8.34023521371354,9.40703243893197,9.08724243538673,8.42305453928688,8.59871985626117,8.90808544944949,19.8032047155164,8.64602921779183,8.74861484044276,10.0377812932192,3,place,Harry Potter and the Order of the Phoenix - J. K. Rowling
